14-Nov-2014 12:36:14
RngSeed: 1415968574170
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150

"tick", "Best Path Length", "Avg. Path Length"
1.0, 594.785710442498, 835.0
2.0, 594.785710442498, 765.0
3.0, 594.6164433180232, 747.0
4.0, 594.6164433180232, 754.0
5.0, 577.8806735093142, 755.0
6.0, 577.8806735093142, 754.0
7.0, 577.8806735093142, 749.0
8.0, 577.8806735093142, 735.0
9.0, 577.8806735093142, 733.0
10.0, 577.8806735093142, 732.0
11.0, 572.1159662435074, 723.0
12.0, 572.1159662435074, 705.0
13.0, 572.1159662435074, 712.0
14.0, 572.1159662435074, 710.0
15.0, 569.394428259316, 695.0
16.0, 569.394428259316, 688.0
17.0, 569.394428259316, 710.0
18.0, 569.394428259316, 698.0
19.0, 546.5470534117975, 703.0
20.0, 546.5470534117975, 698.0
21.0, 546.5470534117975, 693.0
22.0, 546.5470534117975, 658.0
23.0, 546.5470534117975, 685.0
24.0, 546.5470534117975, 702.0
25.0, 546.5470534117975, 702.0
26.0, 546.5470534117975, 695.0
27.0, 546.5470534117975, 682.0
28.0, 546.5470534117975, 668.0
29.0, 546.5470534117975, 708.0
30.0, 546.5470534117975, 691.0
31.0, 546.5470534117975, 674.0
32.0, 546.5470534117975, 672.0
33.0, 546.5470534117975, 662.0
34.0, 546.5470534117975, 697.0
35.0, 546.5470534117975, 713.0
36.0, 546.5470534117975, 739.0
37.0, 546.5470534117975, 694.0
38.0, 546.5470534117975, 700.0
39.0, 546.5470534117975, 706.0
40.0, 546.5470534117975, 708.0
41.0, 546.5470534117975, 692.0
42.0, 546.5470534117975, 687.0
43.0, 546.5470534117975, 711.0
44.0, 546.5470534117975, 684.0
45.0, 546.5470534117975, 698.0
46.0, 546.5470534117975, 691.0
47.0, 546.5470534117975, 692.0
48.0, 546.5470534117975, 690.0
49.0, 546.5470534117975, 692.0
50.0, 546.5470534117975, 695.0
51.0, 546.5470534117975, 677.0
52.0, 546.5470534117975, 714.0
53.0, 546.5470534117975, 696.0
54.0, 546.5470534117975, 706.0
55.0, 546.5470534117975, 686.0
56.0, 546.5470534117975, 696.0
57.0, 546.5470534117975, 715.0
58.0, 546.5470534117975, 716.0
59.0, 546.5470534117975, 662.0
60.0, 546.5470534117975, 677.0
61.0, 546.5470534117975, 716.0
62.0, 546.5470534117975, 692.0
63.0, 546.5470534117975, 698.0
64.0, 546.5470534117975, 676.0
65.0, 546.5470534117975, 698.0
66.0, 546.5470534117975, 706.0
67.0, 546.5470534117975, 674.0
68.0, 546.5470534117975, 690.0
69.0, 546.5470534117975, 653.0
70.0, 546.5470534117975, 693.0
71.0, 546.5470534117975, 687.0
72.0, 546.5470534117975, 683.0
73.0, 546.5470534117975, 709.0
74.0, 546.5470534117975, 712.0
75.0, 546.5470534117975, 690.0
76.0, 546.5470534117975, 701.0
77.0, 546.5470534117975, 699.0
78.0, 546.5470534117975, 697.0
79.0, 546.5470534117975, 707.0
80.0, 546.5470534117975, 691.0
81.0, 546.5470534117975, 689.0
82.0, 546.5470534117975, 698.0
83.0, 546.5470534117975, 679.0
84.0, 546.5470534117975, 689.0
85.0, 546.5470534117975, 680.0
86.0, 546.5470534117975, 691.0
87.0, 546.5470534117975, 692.0
88.0, 546.5470534117975, 689.0
89.0, 546.5470534117975, 695.0
90.0, 546.5470534117975, 679.0
91.0, 546.5470534117975, 686.0
92.0, 546.5470534117975, 679.0
93.0, 546.5470534117975, 712.0
94.0, 546.5470534117975, 680.0
95.0, 546.5470534117975, 696.0
96.0, 546.5470534117975, 688.0
97.0, 546.5470534117975, 685.0
98.0, 546.5470534117975, 698.0
99.0, 546.5470534117975, 704.0
100.0, 546.5470534117975, 706.0
101.0, 546.5470534117975, 694.0
102.0, 546.5470534117975, 679.0
103.0, 546.5470534117975, 692.0
104.0, 546.5470534117975, 710.0
105.0, 546.5470534117975, 683.0
106.0, 546.5470534117975, 692.0
107.0, 546.5470534117975, 691.0
108.0, 546.5470534117975, 691.0
109.0, 546.5470534117975, 698.0
110.0, 546.5470534117975, 688.0
111.0, 546.5470534117975, 704.0
112.0, 546.5470534117975, 684.0
113.0, 546.5470534117975, 689.0
114.0, 546.5470534117975, 678.0
115.0, 546.5470534117975, 685.0
116.0, 546.5470534117975, 708.0
117.0, 546.5470534117975, 692.0
118.0, 546.5470534117975, 691.0
119.0, 546.5470534117975, 701.0
120.0, 546.5470534117975, 689.0
121.0, 546.5470534117975, 695.0
122.0, 546.5470534117975, 682.0
123.0, 546.5470534117975, 676.0
124.0, 546.5470534117975, 698.0
125.0, 546.5470534117975, 692.0
126.0, 546.5470534117975, 687.0
127.0, 546.5470534117975, 716.0
128.0, 546.5470534117975, 686.0
129.0, 546.5470534117975, 690.0
130.0, 546.5470534117975, 658.0
131.0, 546.5470534117975, 700.0
132.0, 546.5470534117975, 678.0
133.0, 546.5470534117975, 680.0
134.0, 546.5470534117975, 708.0
135.0, 546.5470534117975, 684.0
136.0, 546.5470534117975, 680.0
137.0, 546.5470534117975, 686.0
138.0, 546.5470534117975, 694.0
139.0, 546.5470534117975, 692.0
140.0, 546.5470534117975, 711.0
141.0, 546.5470534117975, 689.0
142.0, 546.5470534117975, 718.0
143.0, 546.5470534117975, 693.0
144.0, 546.5470534117975, 678.0
145.0, 546.5470534117975, 690.0
146.0, 546.5470534117975, 685.0
147.0, 546.5470534117975, 672.0
148.0, 546.5470534117975, 699.0
149.0, 546.5470534117975, 668.0
150.0, 546.5470534117975, 670.0
151.0, 546.5470534117975, 693.0
152.0, 544.2754667507847, 694.0
153.0, 544.2754667507847, 686.0
154.0, 544.2754667507847, 667.0
155.0, 544.2754667507847, 669.0
156.0, 544.2754667507847, 704.0
157.0, 544.2754667507847, 692.0
158.0, 544.2754667507847, 698.0
159.0, 544.2754667507847, 660.0
160.0, 544.2754667507847, 696.0
161.0, 544.2754667507847, 685.0
162.0, 544.2754667507847, 688.0
163.0, 544.2754667507847, 681.0
164.0, 544.2754667507847, 691.0
165.0, 544.2754667507847, 670.0
166.0, 544.2754667507847, 705.0
167.0, 544.2754667507847, 669.0
168.0, 544.2754667507847, 681.0
169.0, 544.2754667507847, 653.0
170.0, 544.2754667507847, 678.0
171.0, 544.2754667507847, 704.0
172.0, 544.2754667507847, 669.0
173.0, 544.2754667507847, 677.0
174.0, 544.2754667507847, 681.0
175.0, 544.2754667507847, 668.0
176.0, 544.2754667507847, 684.0
177.0, 544.2754667507847, 680.0
178.0, 544.2754667507847, 670.0
179.0, 544.2754667507847, 685.0
180.0, 544.2754667507847, 663.0
181.0, 544.2754667507847, 684.0
182.0, 544.2754667507847, 689.0
183.0, 544.2754667507847, 713.0
184.0, 544.2754667507847, 677.0
185.0, 544.2754667507847, 676.0
186.0, 544.2754667507847, 665.0
187.0, 544.2754667507847, 694.0
188.0, 544.2754667507847, 671.0
189.0, 544.2754667507847, 693.0
190.0, 544.2754667507847, 661.0
191.0, 544.2754667507847, 690.0
192.0, 544.2754667507847, 673.0
193.0, 541.8758713669258, 682.0
194.0, 541.8758713669258, 665.0
195.0, 541.8758713669258, 679.0
196.0, 541.8758713669258, 667.0
197.0, 541.8758713669258, 680.0
198.0, 541.8758713669258, 673.0
199.0, 541.8758713669258, 659.0
200.0, 541.8758713669258, 671.0
201.0, 541.8758713669258, 671.0
202.0, 541.8758713669258, 679.0
