Timestamp: 14-Nov-2014 12:36:17
DistanceWeight: 3.0
Evaporation: 0.5
NumAnts: 40
NumCities: 20
PheromoneAmount: 1.0
PheromoneWeight: 1.0
XSize: 150
YSize: 150


"tick","Avg. Path Lengh"
1.0,835.0
2.0,765.0
3.0,747.0
4.0,754.0
5.0,755.0
6.0,754.0
7.0,749.0
8.0,735.0
9.0,733.0
10.0,732.0
11.0,723.0
12.0,705.0
13.0,712.0
14.0,710.0
15.0,695.0
16.0,688.0
17.0,710.0
18.0,698.0
19.0,703.0
20.0,698.0
21.0,693.0
22.0,658.0
23.0,685.0
24.0,702.0
25.0,702.0
26.0,695.0
27.0,682.0
28.0,668.0
29.0,708.0
30.0,691.0
31.0,674.0
32.0,672.0
33.0,662.0
34.0,697.0
35.0,713.0
36.0,739.0
37.0,694.0
38.0,700.0
39.0,706.0
40.0,708.0
41.0,692.0
42.0,687.0
43.0,711.0
44.0,684.0
45.0,698.0
46.0,691.0
47.0,692.0
48.0,690.0
49.0,692.0
50.0,695.0
51.0,677.0
52.0,714.0
53.0,696.0
54.0,706.0
55.0,686.0
56.0,696.0
57.0,715.0
58.0,716.0
59.0,662.0
60.0,677.0
61.0,716.0
62.0,692.0
63.0,698.0
64.0,676.0
65.0,698.0
66.0,706.0
67.0,674.0
68.0,690.0
69.0,653.0
70.0,693.0
71.0,687.0
72.0,683.0
73.0,709.0
74.0,712.0
75.0,690.0
76.0,701.0
77.0,699.0
78.0,697.0
79.0,707.0
80.0,691.0
81.0,689.0
82.0,698.0
83.0,679.0
84.0,689.0
85.0,680.0
86.0,691.0
87.0,692.0
88.0,689.0
89.0,695.0
90.0,679.0
91.0,686.0
92.0,679.0
93.0,712.0
94.0,680.0
95.0,696.0
96.0,688.0
97.0,685.0
98.0,698.0
99.0,704.0
100.0,706.0
101.0,694.0
102.0,679.0
103.0,692.0
104.0,710.0
105.0,683.0
106.0,692.0
107.0,691.0
108.0,691.0
109.0,698.0
110.0,688.0
111.0,704.0
112.0,684.0
113.0,689.0
